,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
204,Clermont-Ferrand,45.778945,3.100543,Paris,48.839215,2.382791,Clermont-Ferrand Train Station,Paris-Bercy Bourgogne - Pays d'Auvergne,12840,12840,Train,346.3,180.0,360.0,540.0,13380.0,3.0602700000000027,-0.717752,217.0,-50.92037137194504
205,Clermont-Ferrand,45.778945,3.100543,Tarbes,43.239863,0.069442,Clermont-Ferrand Train Station,Tarbes Train Station,38280,38280,Train,371.5,180.0,120.0,300.0,38580.0,-2.5390820000000005,-3.031101,-412.9006370653925,-492.9118216385087
206,Clermont-Ferrand,45.778945,3.100543,Cahors,44.449275,1.433325,Clermont-Ferrand Train Station,Cahors Train Station,53040,53040,Train,198.2,180.0,36.0,216.0,53256.0,-1.3296700000000001,-1.667218,-553.4370279526564,-693.9317085210406
207,Clermont-Ferrand,45.778945,3.100543,Muret,43.464824,1.324449,Clermont-Ferrand Train Station,Muret Train Station,32250,32250,Train,293.3,180.0,72.0,252.0,32502.0,-2.314121,-1.776094,-429.7230448549266,-329.8135757069601
208,Clermont-Ferrand,45.778945,3.100543,Angoulême,45.653572,0.164608,Clermont-Ferrand Train Station,Angoulême Train Station,24060,24060,Train,230.9,180.0,72.0,252.0,24312.0,-0.1253730000000033,-2.935935,-17.28746852743217,-404.8310554193107
209,Clermont-Ferrand,45.778945,3.100543,Angers,47.464649,-0.55677,Clermont-Ferrand Train Station,Angers-Saint-Laud,18660,18660,Train,339.2,180.0,132.0,312.0,18972.0,1.6857040000000012,-3.6573130000000003,132.0,-287.16503221473835
210,Clermont-Ferrand,45.778945,3.100543,Saint-Nazaire,47.286489,-2.211079,Clermont-Ferrand Train Station,Saint-Nazaire Train Station,25440,25440,Train,442.3,180.0,180.0,360.0,25800.0,1.5075440000000029,-5.311622,117.0,-413.66166109037715
211,Clermont-Ferrand,45.778945,3.100543,Brest,48.38762,-4.480306,Clermont-Ferrand Train Station,Brest Train Station,36600,36600,Train,645.7,180.0,60.0,240.0,36840.0,2.608674999999998,-7.580849,199.0,-580.5866023004362
212,Clermont-Ferrand,45.778945,3.100543,Lisieux,49.138299,0.231143,Clermont-Ferrand Train Station,Lisieux Train Station,28650,28650,Train,433.7,180.0,120.0,300.0,28950.0,3.3593540000000033,-2.8694,366.0,-313.3738786505592
213,Clermont-Ferrand,45.778945,3.100543,Cambrai,50.176582,3.241197,Clermont-Ferrand Train Station,Cambrai Train Station,26790,26790,Train,490.4,180.0,48.0,228.0,27018.0,4.397637000000003,0.14065400000000006,450.0,14.395031963333134
