,cityFrom,lat_ori,lon_ori,cityTo,lat,lon,station_orig,station_dest,Tps_trajet_sec,Tps_total_sec,mode,Distance,Tps_transit_aller,Tps_transit_retour,Tps_total_transit,Tps_total_avec_transit,lat_dest_centre,lon_dest_centre,lat_prop_tps,lon_prop_tps
505,Marseille,43.302666,5.380407,Morlaix,48.57797,-3.832514,Marseille - Saint-Charles,Troyes Train Station,20108,23970,Train,921.7,884,230,1114,21222,5.275303999999998,-9.212921,175.0,-306.942801039418
506,Marseille,43.302666,5.380407,Alençon,48.433884,0.09853099999999999,Marseille - Saint-Charles,Perpignan Train Station,4058,12870,Train,701.6,884,408,1292,5350,5.131217999999997,-5.281876,62.0,-63.95588190793338
507,Marseille,43.302666,5.380407,Bayeux,49.269729,-0.6981000000000001,Marseille - Saint-Charles,Béziers Train Station,6428,8220,Train,810.8,884,480,1364,7792,5.967062999999996,-6.078507,90.0,-92.67522953659123
508,Marseille,43.302666,5.380407,Rouen,49.448663,1.094103,L'Estaque,Arles Train Station,-3382,3360,Train,758.1,1135,592,1727,-1655,6.145997000000001,-4.2863039999999994,-22.0,15.77871165903347
509,Marseille,43.302666,5.380407,Dreux,48.731492,1.370164,Marseille - Saint-Charles,Dax Train Station,26168,28410,Train,678.2,884,324,1208,27376,5.428826000000001,-4.010243,366.0,-271.0973148398493
510,Marseille,43.302666,5.380407,Douai,50.371673,3.089958,Marseille - Saint-Charles,Montluçon - ville,17348,20280,Train,805.0,884,0,884,18232,7.069006999999999,-2.2904489999999997,289.0,-93.6628177583139
511,Marseille,43.302666,5.380407,Abbeville,50.102175,1.824538,Marseille - Saint-Charles,Albi-Ville,18848,20640,Train,803.0,884,0,884,19732,6.7995090000000005,-3.555869,291.0,-152.40205716915744
512,Marseille,43.302666,5.380407,Saverne,48.744483,7.362055,Marseille - Saint-Charles,Marmande Train Station,17978,19770,Train,624.1,884,227,1111,19089,5.441817,1.9816479999999999,298.0,108.8616625454919
513,Marseille,43.302666,5.380407,Belfort,47.633278,6.854053,Marseille - Saint-Charles,Vierzon Train Station,18848,21780,Train,495.0,884,214,1098,19946,4.330611999999995,1.4736460000000005,314.0,107.09183450265269
514,Marseille,43.302666,5.380407,Bar-le-Duc,48.773598,5.167053,Marseille - Saint-Charles,Vendôme Train Station,21008,23250,Train,608.6,884,324,1208,22216,5.470931999999998,-0.21335399999999982,369.0,-14.428596791418418
515,Marseille,43.302666,5.380407,Sedan,49.695024,4.930373,Marseille - Saint-Charles,Orléans Train Station,19388,23250,Train,711.6,884,285,1169,20557,6.392357999999994,-0.4500339999999996,341.0,-24.06130103223902
516,Marseille,43.302666,5.380407,Narbonne,43.190618,3.005667,Marseille - Saint-Charles,Saumur Train Station,24038,24450,Train,192.7,884,299,1183,25221,-0.11204800000000148,-2.37474,-19.81144732598527,-419.88287540080717
