IND,city,lat_city,lon_city
1573,Gallargues-le-Montueux,43.71678274832712,4.172096198984184
1574,Toulouse,43.6044622,1.4442469
1575,Saint-Vallier,46.6413462,4.3717516
1576,Gambsheim,48.6919519,7.8864256
1578,Gan,43.2270903,-0.3878291
1579,Amnéville,49.2603613,6.1420739
1580,Gannat,46.0996068,3.1995251
1583,Gannes,49.5692826,2.4224369
1584,Gap,44.5612032,6.0820639
1586,Garancières,48.8224477,1.7550631
1587,Garches,48.8437486,2.1853699
1588,Garchizy,47.0467368,3.0947519
1589,Gardanne,43.455613,5.4710661
1590,Gardonne,44.83617419999999,0.3296012
1594,Mennecy,48.56666449999999,2.4347044
1597,Les Pavillons-sous-Bois,48.9082988,2.5034999
1598,Gargenville,48.9901469,1.8104637
1599,Garges-lès-Gonesse,48.9703841,2.399024
1600,Orly,48.7431683,2.402391
1601,Gauriaguet,45.0390969,-0.392978
1602,Gazeran,48.6348196,1.771981
1603,Cestas,44.7411574,-0.6841225
1604,Geispolsheim,48.5146952,7.6437386
1605,Gemeaux,47.47769599999999,5.1344937
1606,Génelard,46.5806827,4.235594499999999
1607,Générac,43.728112,4.3503498
1608,Genève,46.20175589999999,6.1466014
1612,Genlis,47.241208,5.221361
1613,Gennevilliers,48.9254221,2.2940122
1615,Génolhac,44.3511996,3.9499106
1617,Gentilly,48.8153656,2.3483549
1619,Ger,43.2525682,-0.0525885
1620,Germaine,49.1133923,4.0300039
1621,Gertwiller,48.41116479999999,7.4676526
1622,Gerzat,45.8250404,3.1435185
1623,Gestel,47.8036641,-3.4421869
1624,Gevrey-Chambertin,47.22618569999999,4.9705666
1625,Gex,46.3324378,6.0588831
1627,Gien,47.6918575,2.6313889
1634,Gignac,45.0050126,1.4579698
1635,Gilley,47.0479919,6.4812983
1636,Gilly-sur-Loire,46.537435,3.7792477
1637,Gimat,43.8527778,0.9433333
1638,Gimont,43.6273203,0.8776712999999999
1640,Girona,41.97930059999999,2.8199439
1641,Gironde-sur-Dropt,44.5908772,-0.0862738
1642,Olliergues,45.6757644,3.6365736
1643,Gisors,49.2789504,1.777826
1644,Givet,50.1362582,4.8248698
1645,Givors,45.5844238,4.7696529
1647,Gland,46.41973595683019,6.27304145639375
1649,Goderville,49.6456303,0.3661017
1650,Vallauris,43.5761001,7.05859
1651,Goncelin,45.3426289,5.9780213
1652,Gondrexange,48.6841821,6.9282096
1654,Gonfaron,43.3199051,6.2897851
1655,Gorges,47.10109569999999,-1.3022598
1656,Gosselming,48.7919529,7.0006989
1658,Salles-et-Pratviel,42.8300676,0.6051871999999999
1659,Layrac,44.1347039,0.6608919
1660,Gourdan-Polignan,43.071237,0.5737137
1661,Gourdon,44.737024,1.3820575
1662,Grâces,48.5561462,-3.1846229
1663,Ferrières-en-Bray,49.4829543,1.7445861
1664,Gournay-en-Bray,49.4824794,1.7241534
1667,Goussainville,49.0323168,2.4733628
1668,Gouzon,46.1921456,2.238893
1669,Goxwiller,48.4330923,7.4851176
1672,Wittelsheim,47.80910859999999,7.2402432
1673,Gragnague,43.6819528,1.5841501
1674,Gramat,44.7789948,1.723394
1675,Ris-Orangis,48.6538754,2.4151151
1676,La Grand-Combe,44.2102417,4.0294228
1677,Grande-Synthe,51.0134813,2.3029972
1678,Lamure-sur-Azergues,46.0615827,4.4932835
1679,Grandris,46.0388093,4.477452299999999
1680,Grandvillars,47.5379779,6.976952
1681,Grandvilliers,49.66477649999999,1.9428278
1682,Granville,48.8376284,-1.5959213
1683,Grasse,43.6589011,6.923910299999999
1684,Graulhet,43.7578,1.99723
1685,Gravelines,50.9870697,2.1273118
1686,Longjumeau,48.69437929999999,2.2953297
1687,Grémonville,49.6707917,0.8271944999999999
1688,Grenchen,47.19722103444467,7.387597093043016
1689,Grenoble,45.1875602,5.7357819
1691,Gières,45.1798245,5.790419399999999
1695,Gresswiller,48.5355746,7.4321702
1697,Grésy-sur-Aix,45.7213843,5.9317779
1699,Grésy-sur-Isère,45.5988,6.25733
1700,Gretz-Armainvilliers,48.7410407,2.7359603
1702,Gaudechart,49.61504,1.96132
1703,Grignan,44.4205,4.90993
1704,Grigny,48.655886,2.3860488
1705,Grigny,45.6099696,4.7881958
1707,Grilly,46.3294,6.113939999999999
1708,Grisolles,43.8289611,1.2970694
1709,Groisy,46.0164774,6.171294
1711,Gros-Réderching,49.0684048,7.218978399999999
1712,Groslay,48.98671119999999,2.3458615
1713,Montigny-le-Bretonneux,48.7698937,2.0381228
1714,Guchan,42.8476416,0.3497436
1715,Guchen,42.8636403,0.3367797
1716,Gudmont-Villiers,48.3336603,5.1348183
1717,Guécélard,47.8771768,0.1294751
1719,Guémar,48.18948959999999,7.3975439
1720,Guer,47.9036655,-2.1221276
1721,Guérard,48.8239829,2.9580234
1722,Guéret,46.1686865,1.8713349
1723,Guéthary,43.423001,-1.6062693
1724,Guichen,47.96592709999999,-1.7970987
1725,Villeneuve-sur-Aisne,49.436243,3.9649967
1726,Torigny-les-Villes,49.034722,-0.9791576
1727,Guilherand-Granges,44.932545,4.8708275
1728,Guillaucourt,49.8424547,2.6287896
1729,Guillerval,48.3651749,2.1018624
1730,Guimiliau,48.4882362,-3.9978134
1731,Guingamp,48.5618483,-3.1502007
1732,Gujan-Mestras,44.6360982,-1.0714014
1733,Gundershoffen,48.9052729,7.6538032
1735,Griesbach-au-Val,48.0347449,7.1719383
1736,Gunsbach,48.0466071,7.1751197
1737,Guran,42.88988579999999,0.6158731
1738,Habsheim,47.7286566,7.4164754
1739,Locquignol,50.1987695,3.7169331
1740,Hagenbach,49.0134033320828,8.252709688499802
1741,Hagondange,49.2540313,6.1678213
1742,Haguenau,48.8172236,7.7885978
1745,Halsou,43.3755563,-1.4213832
1746,Drap,43.75560979999999,7.320152299999999
1748,Muille-Villette,49.7248605,3.0670629
1749,Ham-en-Artois,50.59020289999999,2.4547495
1750,Han-sur-Nied,48.9902191,6.4372203
1751,Hangest-sur-Somme,49.9802316,2.0652324
1752,Haréville,48.20659999999999,6.0009
1753,Harfleur,49.5075158,0.200141
1755,Hargarten-aux-Mines,49.2249673,6.6108642
1756,Trois-Rivières,49.7129073,2.5418776
1757,Hatrize,49.1931415,5.9087492
1758,Haubourdin,50.6093554,2.9864421
1759,Espoey,43.2455297,-0.168631
1760,Hautecourt-Romanèche,46.1593139,5.418528999999999
1761,Hautmont,50.2513704,3.9200611
1762,Hayange,49.3304353,6.0636733
1763,Haybes,50.0101969,4.7054851
1764,Hazebrouck,50.7226113,2.5360331
1765,Hèches,43.0174862,0.3737441
1766,Mollkirch,48.5072228,7.3861117
1767,Heilles,49.3347406,2.2628598
1768,Heilly,49.95301509999999,2.5361721
1769,Lille,50.63656539999999,3.0635282
1770,Héming,48.6936221,6.9662495
1771,Hendaye,43.36415179999999,-1.7616499
1772,Hénin-Beaumont,50.4194308,2.9469926
1773,Hennebont,47.8058026,-3.2751174
1774,Herbitzheim,49.0168315,7.082558
1777,Herblay-sur-Seine,48.9898588,2.166162
1778,Herchies,49.4874959,2.0098341
1779,Héricourt,47.5751429,6.7625312
1780,Héricy,48.4492392,2.7643819
1781,Berthecourt,49.3504915,2.2244617
1782,Herny,48.9986597,6.4814821
1783,Herrlisheim,48.7288855,7.9061317
1784,Herrlisheim-près-Colmar,48.0185749,7.3292932
1785,Hertzing,48.68774819999999,6.9535529
1786,Hesdigneul-lès-Boulogne,50.6592433,1.6724321
1787,Hesdin,50.3730005,2.0366141
1788,Hestroff,49.262057,6.4359027
1789,Hettange-Grande,49.407298,6.1516319
1790,Rupt-sur-Moselle,47.9269076,6.6597589
1792,Hiis,43.1364069,0.1039879
1793,Hirson,49.9203419,4.0837186
1795,His,43.0665468,0.967717
1796,Hochfelden,48.7582999,7.5701101
1797,Surbourg,48.9090322,7.849751299999999
1798,Hœnheim,48.6212867,7.7554925
1799,Hœrdt,48.698517,7.7837447
1802,Hoffen,48.9258996,7.9429127
1803,Holacourt,48.9723121,6.513064
1806,Hombourg-Haut,49.1241267,6.7745606
1807,Homécourt,49.2249744,5.9926232
1808,Verrières,44.2012152,3.0579185
1809,Sèvres,48.8247407,2.2127083
1811,Houdan,48.7912001,1.6019247
1812,Houdemont,48.6470005,6.176117
1813,Houilles,48.92294159999999,2.1868998
1815,Houlgate,49.3008653,-0.0751662
1816,Hesperange,49.5729552,6.1615727
1817,Humes-Jorquenay,47.9032326,5.3014374
1818,Hundling,49.1072218,6.9802341
1820,Hunspach,48.9533839,7.941627
1821,Huriel,46.3733261,2.477798
1822,Hyères,43.1202573,6.1301614
1823,Hymont,48.2658944,6.142523799999999
1824,Ibos,43.23259849999999,0.0045982
1825,Igney,48.2732144,6.3965917
1826,Avricourt,48.6453022,6.8060775
1827,Igney,48.6336592,6.8138618
1828,Igny,48.7423961,2.2257833
1829,Ille-sur-Têt,42.6709665,2.6224853
1830,Illfurth,47.6740475,7.2669679
1832,Illiers-Combray,48.2994963,1.2444186
1833,Imphy,46.9281117,3.2627526
1836,Turckheim,48.0878217,7.278010999999999
1837,Ingersheim,48.0968771,7.3022832
1839,Riedseltz,48.99281269999999,7.953985599999999
1840,Ingrandes-le-Fresne-sur-Loire,47.4040964,-0.920921
1841,Ingrandes,46.8759026,0.5688208
1842,Ingwiller,48.8718112,7.4798581
1843,Insheim,49.1571411,8.148050099999999
1845,Ippling,49.10581579999999,7.003635
1846,Irigny,45.6733141,4.8216902
1847,Marcilly-sur-Tille,47.5198319,5.1333847
1848,Isles-les-Meldeuses,48.9988416,3.0032414
1849,Issé,47.6240382,-1.4527406
1850,Issoire,45.5432973,3.2502213
1853,Issou,48.988093,1.7924733
1858,Issy-les-Moulineaux,48.8250508,2.273457
1860,Istres,43.5139051,4.988432299999999
1861,Iteuil,46.4887916,0.3113773
1862,Itxassou,43.333453,-1.409074
1863,Ivry-sur-Seine,48.81223019999999,2.3872525
1865,Iwuy,50.2329376,3.3216106
1866,Izaux,43.0620126,0.3771197
1867,Montivilliers,49.5456435,0.192418
1868,Janzé,47.9556915,-1.495366
1869,Mainxe-Gondeville,45.6710273,-0.1476087
1870,Jarrie,45.1053965,5.7485905
1871,Jarville-la-Malgrange,48.67353749999999,6.2023462
1872,Meymac,45.5366795,2.1464895
1873,Jaunay-Marigny,46.6844042,0.3716195
1874,Jaux,49.3881042,2.7765151
1876,Vernouillet,48.9724604,1.9830623
1878,Jessains,48.2968137,4.577748199999999
1879,Jeugny,48.1302816,4.0372593
1880,Jeumont,50.2971012,4.099656899999999
1881,Jœuf,49.2302031,6.009207399999999
1882,Joigny,47.9812486,3.3995767
1883,Joigny-sur-Meuse,49.8377166,4.7617745
1884,Joinville,48.4433253,5.1377537
1885,Joinville-le-Pont,48.8183717,2.4668077
1886,Serdinya,42.5682659,2.3225246
1887,Joncherey,47.52603269999999,7.002075199999999
1888,Jonchery-sur-Vesle,49.2854977,3.8165964
1889,Jonzac,45.4454469,-0.4320984
1890,Josselin,47.9540017,-2.5472538
1891,Joué-lès-Tours,47.3511161,0.6622353
1893,Jougne,46.763023,6.388363399999999
1894,Jouy,48.5119751,1.549945
1895,Jouy-en-Josas,48.76464,2.1684529
1896,Jouy-sur-Morin,48.79439139999999,3.2718856
1899,Joyeuse,44.4801272,4.2414292
1901,Jumeaux,45.4306409,3.3397125
1902,Jussy,49.7201,3.2309
1903,Juvancourt,48.11476,4.798109999999999
1904,Juvisy-sur-Orge,48.6904063,2.373809
1908,Juziers,48.9930057,1.8456775
1909,Kaiserslautern,49.44321739999999,7.7689951
1910,Kalhausen,49.0213439,7.154783
1911,Kaltenhouse,48.7909298,7.833060799999999
1912,Karlsruhe,49.0068705,8.4034195
1913,Kédange-sur-Canner,49.3095,6.3412
1915,Kehl,48.57207220169926,7.850108430037049
1917,Saint-Pierre-Quiberon,47.51984969999999,-3.1303304
1918,Le Relecq-Kerhuon,48.4075514,-4.3965573
1919,Keskastel,48.9694119,7.043454
1921,Kilstett,48.67494809999999,7.857378199999999
1924,Kœnigsmacker,49.3960474,6.2791726
1927,Kogenheim,48.3370723,7.540927699999999
1928,Konz,49.6984949,6.573645399999999
1930,Strasbourg,48.58461399999999,7.750712699999999
1931,Kruth,47.930557,6.9645918
1932,Kuntzig,49.3465468,6.2398735
1934,Kurtzenhouse,48.7394486,7.806639199999999
1937,Livry-Gargan,48.91733499999999,2.5298854
1938,L'Aigle,48.7651713,0.6278039
1939,Bosmie-l'Aiguille,45.7647001,1.2027499
1940,L'Arbresle,45.83623679999999,4.6165809
1941,L'Argentière-la-Bessée,44.7896878,6.5588696
1942,La Trinité,43.7431396,7.3134223
1943,L'Épine,46.9794444,-2.2669444
1944,L'Escarène,43.8342052,7.355696399999999
1946,L'Étang-la-Ville,48.8707694,2.0726292
1948,Châteauneuf-de-Randon,44.6408169,3.6754128
1949,L'Herbergement,46.91,-1.3758333
1950,L'Hermitage,48.1243,-1.8183
1951,L'Hôpital-du-Grosbois,47.1717,6.2166356
1952,L'Île-d'Elle,46.3316667,-0.9480556
1953,Parmain,49.1142087,2.2090453
1954,L'Isle-d'Abeau,45.6230017,5.2298398
1955,L'Isle-Jourdain,43.6144444,1.0816667
1957,L'Isle-sur-le-Doubs,47.4479052,6.583752199999999
1958,L'Isle-sur-la-Sorgue,43.9185354,5.051538499999999
1961,La Barthe-de-Neste,43.0810539,0.3841668
1962,Saint-Herblain,47.2233007,-1.6346964
1963,La Bassée,50.5316305,2.8046597
1964,La Bastide-Puylaurent,44.5901,3.90317
1965,La Bâthie,45.6249,6.449
1966,La Baule-Escoublac,47.2843726,-2.3951595
1968,La Bernerie-en-Retz,47.0814025,-2.0383793
1969,Loire-Authion,47.4098877,-0.3209822
1970,La Bonneville-sur-Iton,48.991769,1.0373456
1971,Orry-la-Ville,49.1312314,2.5137195
1972,La Bourboule,45.5892481,2.7401614
1974,La Bouteille,49.8596025,3.9746564
1975,La Bresse,48.00662819999999,6.8766915
1977,La Bridoire,45.52509999999999,5.739599999999999
1978,La Brigue,44.0618551,7.6158933
1979,La Brillanne,43.9276852,5.8909815
1980,Montauban-de-Bretagne,48.19988379999999,-2.0462319
1982,La Chaise-Dieu,45.321114,3.6953553
1983,La Chaize-le-Vicomte,46.6722073,-1.2968122
1984,La Chambre,45.3575951,6.300967
1986,Éturqueraye,49.3696115,0.6941564
1988,La Chapelle-Glain,47.62198859999999,-1.1960495
1989,La Chapelle-Saint-Mesmin,47.8869822,1.8398174
1990,La Chapelle-sous-Dun,46.2592565,4.293324699999999
1991,La Chapelle-sur-Loire,47.2482404,0.222443
1992,La Charité-sur-Loire,47.1793255,3.0185784
1993,La Chaumusse,46.5871,5.94142
1994,Paslières,45.9314279,3.4962468
1995,La Chaussée-Saint-Victor,47.6095154,1.3587541
1996,La Chaux-de-Fonds,47.11016116855272,6.833421669587788
1997,Chaux-des-Crotenay,46.6584345,5.9659163
1998,La Chomette,45.2301228,3.4733339
1999,La Ciotat,43.1758591,5.6062495
2000,Baudemont,46.287257,4.285381399999999
2001,La Coquille,45.5426008,0.9772908
2004,La Crau,43.1497034,6.073705299999999
2005,La Crèche,46.3624398,-0.2970798
2006,Saint-Nazaire,47.2733517,-2.2138905
2009,Puteaux,48.8841522,2.2368863
2011,La Faloise,49.69856,2.3406
2012,La Fère,49.6632869,3.3661672
2013,La Ferté-Alais,48.4824089,2.3476234
2014,La Ferté-Bernard,48.1860576,0.6554511
2015,La Ferté-Gaucher,48.7812807,3.305711
2017,La Ferté-Imbault,47.385694,1.9548619
2018,La Ferté-Macé,48.5895488,-0.3584924
2020,La Ferté-Milon,49.1776527,3.1247707
2021,La Ferté-Saint-Aubin,47.7169399,1.9442053
2022,La Ferté-sous-Jouarre,48.95006739999999,3.1294221
2023,La Ferté-sur-Chiers,49.57452,5.2418
2024,La Flèche,47.6968408,-0.0746149
2025,Wavrin,50.570559,2.932545
2026,La Fontaine-Saint-Martin,47.7908608,0.049801
2028,La Forest-Landerneau,48.4278084,-4.318262499999999
2029,La Fouillouse,45.5002145,4.320397799999999
2031,La Fresnais,48.5952811,-1.8437735
2032,La Frette-sur-Seine,48.9740461,2.178345
2033,La Garde,43.1249185,6.012853199999999
2034,La Garenne-Colombes,48.9069349,2.2465748
2036,Veuil,47.1206958,1.5253393
2037,Ambarès-et-Lagrave,44.9259011,-0.4881846
2038,Saint-Méloir-des-Ondes,48.6380887,-1.9051339
2040,La Grande-Paroisse,48.3860553,2.9009239
2041,Vallon-en-Sully,46.5375,2.60656
2043,La Guerche-sur-l'Aubois,46.9537428,2.944473
2044,La Guérinière,46.9680556,-2.2302778
2045,La Guierche,48.1132085,0.1943092
2047,La Haie-Fouassière,47.1546806,-1.4000716
2048,Saint-Samson-sur-Rance,48.4920673,-2.028553
2049,La Houssière,48.1960542,6.854143499999999
2051,Fresnay-sur-Sarthe,48.2807744,0.0222512
2052,La Jarrie,46.12902889999999,-1.0081735
2053,La Jonchère-Saint-Maurice,45.9986601,1.4686302
2055,La Léchère,45.5310269,6.474126
2057,La Loupe,48.4737,1.02521
2058,La Madeleine,50.654401,3.0733338
2059,Lamagdelaine,44.4671803,1.4890137
2060,La Marche,47.1387911,3.035225
2061,La Méaugon,48.4997094,-2.8399002
2062,Saint-Cyr-sur-Loire,47.4052448,0.6658199
2063,La Ménitré,47.4016646,-0.2702849
2064,La Meyze,45.6163333,1.2141383
2065,Les Achards,46.6180017,-1.6591947
2066,Sainte-Eanne,46.3974505,-0.1352774
2067,La Norville,48.5856753,2.2583893
2071,La Penne-sur-Huveaune,43.2810535,5.515363
2073,Saint-Denis,48.935773,2.3580232
2075,La Porcherie,45.5805124,1.5453014
2076,La Possonnière,47.3747181,-0.6853654
2077,Rennes,48.1113387,-1.6800198
2078,Ensuès-la-Redonne,43.3557165,5.2036311
2079,La Réole,44.5821161,-0.0350566
2080,La Ricamarie,45.4037177,4.3660765
2081,La Rivière-Drugeon,46.8671492,6.2167324
2082,Mansac,45.1682435,1.3826406
2083,La Roche-Maurice,48.4719455,-4.2035505
2084,La Roche-sur-Foron,46.0672189,6.3121658
2085,La Roche-sur-Yon,46.6705431,-1.4269698
2086,La Rochelle,46.1591126,-1.1520434
2088,Onet-le-Château,44.3747245,2.5770621
2089,La Seyne-sur-Mer,43.1007714,5.878894799999999
2090,Orléans,47.9027336,1.9086066
2093,La Souterraine,46.2383347,1.4861387
2094,La Suze-sur-Sarthe,47.88955379999999,0.0275915
2095,Saint-Georges-sur-Eure,48.4182576,1.3552631
2096,La Teste-de-Buch,44.6316943,-1.1491319
2097,Saint-Martin-Labouval,44.4650764,1.7338848
2098,Tour-de-Faure,44.4667617,1.6925981
2102,La Tour-du-Pin,45.5666202,5.4424054
2103,Beaumont Saint-Cyr,46.7376338,0.4293364
2105,La Trinité-sur-Mer,47.5862608,-3.0293672
2106,Béligneux,45.8677365,5.1280072
2107,La Vancelle,48.2869414,7.3047005
2110,Tossiat,46.1385,5.316549999999999
2111,La Verpillière,45.632836,5.1473108
2112,La Verrière,48.7555258,1.9554697
2114,Montluçon,46.3396952,2.6072057
2116,La Villeneuve-au-Chêne,48.2393103,4.3888698
2117,Saint-Prest,48.4926861,1.5293149
2118,La Voulte-sur-Rhône,44.8000756,4.7813846
2120,Val-de-Moder,48.844203,7.6114925
2121,La Wantzenau,48.6583055,7.8277685
2123,Saint-Ouen-de-Thouberville,49.3573604,0.889712
2124,Laas,43.4697786,0.3098676
2125,Labastide-du-Vert,44.5116255,1.2636766
2126,Labège,43.5292828,1.5299721
2128,Labéjan,43.5386731,0.5001523
2129,Labenne,43.5977,-1.42811
2130,Labergement-Sainte-Marie,46.7745324,6.282178
2131,Lablachère,44.4652484,4.2134846
2132,Laboissière-en-Thelle,49.2881695,2.15817
2133,Labouheyre,44.2125451,-0.9189952
2134,Labroquère,43.0377,0.5928869999999999
2135,Labruguière,43.5402951,2.2634222
2137,Lacapelle-Viescamp,44.9230732,2.2643709
2139,Prat-Bonrepaux,43.03020739999999,1.0267568
2140,Lacelle,45.640881,1.8260453
2141,Lachapelle-sous-Aubenas,44.5644035,4.3642788
2142,Vissac-Auteyrac,45.1227568,3.6093522
2144,Saint-Hilaire-les-Places,45.6450393,1.1588513
2145,Laferté-sur-Aube,48.0974797,4.7825937
2146,Thorigny-sur-Marne,48.8841856,2.7115737
2148,Laguépie,44.1452778,1.9705556
2149,Laguian-Mazous,43.4208333,0.2588889
2150,Lahr/Schwarzwald,48.33551083760668,7.874234538588353
2151,Laifour,49.91235,4.691689999999999
2152,Saint-Gervais-en-Belin,47.8767158,0.2177979
2153,Laigneville,49.2956967,2.4447527
2155,Laissac-Sévérac l'Église,44.3809557,2.8244663
2157,Laissey,47.2974117,6.232235699999999
2158,Fontanes,44.310561,1.4965305
2159,Lalinde,44.8371855,0.7387986
2160,Lamagistère,44.1258333,0.8244444
2161,Lamanon,43.70158869999999,5.086475399999999
2162,Lamarche,48.0688,5.7822
2164,Lamballe-Armor,48.4688058,-2.5174411
2165,Lamonzie-Saint-Martin,44.8433333,0.3847222
2166,Lamothe-Landerron,44.55737,0.06059
2167,Lamothe-Montravel,44.8503948,0.0250918
2168,Lamotte-Beuvron,47.6052963,2.0267353
2173,Lancy,46.1839156,6.1224047
2175,Landas,50.4736099,3.301344
2176,Landau in der Pfalz,49.1982825,8.1123441
2177,Landaul,47.7483013,-3.0756369
2178,Landébia,48.513966,-2.336892
2179,Landerneau,48.4514803,-4.2557901
2180,Landévant,47.76361869999999,-3.1194205
2181,Landeyrat,45.27450289999999,2.8633193
2182,Landivisiau,48.5127551,-4.0699356
2183,Landrecies,50.1250142,3.6913023
2184,Landry,45.57,6.73991
2185,Laneuveville-devant-Nancy,48.656251,6.2314017
2186,Langeac,45.1001248,3.4941798
2187,Mazeyrat-d'Allier,45.121818,3.5297574
2188,Langeais,47.3239338,0.4072956
2189,Langogne,44.7266369,3.8550146
2190,Langon,44.5530659,-0.2449274
2191,Langon-sur-Cher,47.2837146,1.8268797
2192,Langres,47.8655638,5.3314162
2198,Lanne-Soubiran,43.7483333,-0.1119444
2199,Lannemezan,43.1252298,0.384241
2201,Lannion,48.7322183,-3.4587994
2202,Lanobre,45.4369176,2.5345564
2203,Lantenay,47.3423009,4.8672832
2205,Laon,49.564665,3.620686
2206,Sévérac d'Aveyron,44.3229477,3.0694018
2207,Lapeyrouse,46.2246641,2.8730046
2208,Arcueil,48.8064996,2.3366502
2209,Saint-Julien-Puy-Lavèze,45.665626,2.6724466
2210,Laragne-Montéglin,44.3148916,5.8230176
2213,Largentière,44.5418516,4.2932518
2214,Larnagol,44.4763803,1.7776147
2215,Migennes,47.9647312,3.5225691
2216,Laroque-Timbaut,44.2839464,0.7614622999999999
2217,Bellefont-La Rauze,44.4755224,1.4673932
2218,Laroquebrou,44.96773899999999,2.1911658
2219,Larrazet,43.9319444,1.0833333
2220,Larroque-Toirac,44.5210063,1.9409728
2221,Lasséran,43.5927778,0.5380556
2222,Lathus-Saint-Rémy,46.3352888,0.9582304
2224,Lausanne,46.5218269,6.6327025
2225,Lauterbourg,48.9751103,8.176716599999999
2226,Laval,48.0706687,-0.7734021999999999
2227,Laval-de-Cère,44.9526333,1.933967
2228,Lavaufranche,46.3206891,2.2724043
2229,Lavaur,43.6989332,1.815187
2231,Lavaveix-les-Mines,46.0722423,2.0891824
2232,Laveline-devant-Bruyères,48.1839836,6.7580586
2233,La Ville-Dieu-du-Temple,44.036304,1.2187309
2234,Lavilledieu,44.5779301,4.45233
2236,Lavilletertre,49.19540019999999,1.9286986
2237,Lavoûte-sur-Loire,45.1189171,3.9065257
2239,Le Blanc,46.633292,1.062694
2240,Le Blanc-Mesnil,48.9385489,2.4631476
2242,Le Bourget,48.9351403,2.4258354
2244,Le Bourget-du-Lac,45.6470041,5.859571499999999
2245,Le Bousquet-d'Orb,43.6946849,3.164829
2247,Le Breuil,45.8934282,4.5878906
2248,Le Breuil-sur-Couze,45.4680065,3.26417
2253,Vallorcine,46.0340383,6.9324887
2254,Le Bugue,44.9180694,0.9273347
2255,Le Buisson-de-Cadouin,44.8456284,0.9082579
2256,Varetz,45.1937382,1.451279
2257,Le Cailar,43.6739623,4.236009399999999
2258,Le Cateau-Cambrésis,50.1058353,3.5417479
2259,Le Cellier,47.3186735,-1.3465357
2260,Le Cendre,45.7205658,3.1856364
2261,Le Chambon-Feugerolles,45.3966546,4.3247696
2263,Saint-Phal,48.1210668,3.9974958
2265,Le Coteau,46.0205,4.092029999999999
2266,Le Coudray-Montceaux,48.56531769999999,2.4855792
2269,Le Creusot,46.8054064,4.4285961
2270,Écuisses,46.7565885,4.5382451
2271,Le Croisic,47.2933971,-2.5094404
2273,Le Deschaux,46.9548144,5.5019183
2274,Le Dorat,46.2144367,1.0822603
2276,Le Fauga,43.3960607,1.2952057
2277,Le Garric,44.0103,2.16538
2278,Le Genest-Saint-Isle,48.0990243,-0.8868140999999999
2279,Lisieux,49.1460831,0.2255168
2280,Le Grand-Lemps,45.3985674,5.4193506
2281,Le Grau-du-Roi,43.5361048,4.1360255
2282,Orsay,48.699184,2.187457
2283,Saint-Julien-de-Civry,46.3655536,4.2322276
2284,Ferques,50.8310488,1.7677496
2285,Le Havre,49.4938975,0.1079732
2287,Laveissière,45.1153617,2.8079656
2288,Le Locle,47.06036539222593,6.740392386445066
2290,Le Cannet-des-Maures,43.39021049999999,6.341971999999999
2291,Le Mans,48.0073849,0.1967849
2295,Le Mée-sur-Seine,48.53818589999999,2.6335912
2297,Montiéramey,48.2298363,4.305361899999999
2299,Le Merlerault,48.7010865,0.2860804
2300,Le Meux,49.3669433,2.7439069
2301,Le Molay-Littry,49.2426447,-0.8711321999999999
2304,Mont-Dore,45.5749966,2.8094117
2306,Pontorson,48.5546677,-1.5097775
2307,Le Pallet,47.139588,-1.3375978
2309,Le Péage-de-Roussillon,45.37326849999999,4.7961586
2310,Duault,48.361351,-3.434889
2311,Le Perray-en-Yvelines,48.69246649999999,1.8538535
2312,Le Perrier,46.8199391,-1.9939929
2313,Le Plessis-Belleville,49.0972552,2.7572516
2315,Trith-Saint-Léger,50.3245906,3.4845838
2316,Le Poizat-Lalleyriat,46.1538,5.7134
2317,Le Pouliguen,47.2714307,-2.4310663
2318,Le Pouzin,44.7555185,4.7485628
2319,Aiguilhe,45.0506329,3.8842058
2320,Le Puy-en-Velay,45.0459739,3.8855537
2322,Espaly-Saint-Marcel,45.0465143,3.8657896
2324,Le Quesnoy,50.2473417,3.6364504
2325,Le Raincy,48.8986666,2.5155626
2326,Pauilhac,43.8766667,0.6133333
2327,Le Rouget-Pers,44.8548341,2.2325843
2328,Le Soler,42.6824044,2.8007536
2330,Le Subdray,47.0097064,2.2948268
2331,Le Syndicat,48.02559369999999,6.684854
2332,Le Teich,44.6357183,-1.0216522
2333,Le Teil,44.5493789,4.6829629
2334,Val-au-Perche,48.264198,0.6881722
2335,Le Theil-de-Bretagne,47.9204169,-1.4293785
2336,Le Thillot,47.8804149,6.7633816
2338,Le Thor,43.928823,4.9945784
2340,Le Tranger,46.9567246,1.2406782
2342,Le Tréport,50.0591099,1.3827656
2343,Saint-Cloud,48.8437412,2.219344
2344,Valdahon,47.1506866,6.341439599999999
2346,Saint-Ours,45.8498058,2.8919003
2347,Le Verdon-sur-Mer,45.547543,-1.0622993
2348,Le Vernet,43.1858975,1.6014216
2350,Alfortville,48.8051624,2.4197113
2351,Le Vésinet,48.894254,2.1347291
2353,Briollay,47.5654856,-0.5073253999999999
2354,Léaz,46.0984,5.88402
2356,Lectoure,43.9352778,0.6219444
2357,Leforest,50.4388,3.0588
2358,Lège,42.8767279,0.6100228
2359,Willstätt,48.55079514899536,7.894595417895565
2361,Léguevin,43.5991512,1.2344124
2362,Lemberg,49.0006115,7.3788996
2364,Lens,50.4291723,2.8319805
